x,qx,lx,dx,Lx,Tx,ex,sex,year
82.0,0.06061,47981.0,2908.0,46527.0,383666.0,8.0,M,1970.0
83.0,0.06836,45073.0,3081.0,43532.0,337139.0,7.48,M,1970.0
84.0,0.07743,41992.0,3252.0,40366.0,293606.0,6.99,M,1970.0
85.0,0.08743,38740.0,3387.0,37047.0,253240.0,6.54,M,1970.0
86.0,0.09801,35353.0,3465.0,33621.0,216194.0,6.12,M,1970.0
87.0,0.10896,31888.0,3474.0,30151.0,182573.0,5.73,M,1970.0
88.0,0.12021,28414.0,3416.0,26706.0,152422.0,5.36,M,1970.0
89.0,0.13185,24998.0,3296.0,23350.0,125717.0,5.03,M,1970.0
90.0,0.14401,21702.0,3125.0,20139.0,102367.0,4.72,M,1970.0
91.0,0.15683,18577.0,2913.0,17120.0,82227.0,4.43,M,1970.0
92.0,0.17046,15663.0,2670.0,14328.0,65107.0,4.16,M,1970.0
93.0,0.18504,12993.0,2404.0,11791.0,50779.0,3.91,M,1970.0
94.0,0.20068,10589.0,2125.0,9527.0,38988.0,3.68,M,1970.0
95.0,0.21604,8464.0,1829.0,7550.0,29461.0,3.48,M,1970.0
96.0,0.23087,6635.0,1532.0,5870.0,21911.0,3.3,M,1970.0
97.0,0.24486,5104.0,1250.0,4479.0,16042.0,3.14,M,1970.0
98.0,0.25774,3854.0,993.0,3357.0,11563.0,3.0,M,1970.0
99.0,0.26923,2861.0,770.0,2476.0,8206.0,2.87,M,1970.0
100.0,0.28123,2090.0,588.0,1796.0,5730.0,2.74,M,1970.0
101.0,0.29377,1503.0,441.0,1282.0,3934.0,2.62,M,1970.0
102.0,0.30687,1061.0,326.0,898.0,2652.0,2.5,M,1970.0
103.0,0.32058,736.0,236.0,618.0,1754.0,2.38,M,1970.0
104.0,0.3349,500.0,167.0,416.0,1136.0,2.27,M,1970.0
105.0,0.34985,332.0,116.0,274.0,720.0,2.17,M,1970.0
106.0,0.36549,216.0,79.0,177.0,446.0,2.06,M,1970.0
107.0,0.38184,137.0,52.0,111.0,269.0,1.96,M,1970.0
108.0,0.39893,85.0,34.0,68.0,158.0,1.87,M,1970.0
109.0,0.41679,51.0,21.0,40.0,90.0,1.77,M,1970.0
110.0,0.43546,30.0,13.0,23.0,50.0,1.68,M,1970.0
111.0,0.45497,17.0,8.0,13.0,27.0,1.6,M,1970.0
112.0,0.47536,9.0,4.0,7.0,14.0,1.52,M,1970.0
113.0,0.49668,5.0,2.0,4.0,7.0,1.44,M,1970.0
114.0,0.51897,2.0,1.0,2.0,3.0,1.36,M,1970.0
115.0,0.54227,1.0,1.0,1.0,1.0,1.28,M,1970.0
116.0,0.56662,1.0,0.0,0.0,1.0,1.21,M,1970.0
117.0,0.59208,0.0,0.0,0.0,0.0,1.14,M,1970.0
118.0,0.6187,0.0,0.0,0.0,0.0,1.08,M,1970.0
119.0,0.64653,0.0,0.0,0.0,0.0,1.01,M,1970.0
0.0,0.01759,1e5,1759.0,98414.0,8091340.0,80.91,F,1970.0
1.0,0.00109,98241.0,107.0,98187.0,7992926.0,81.36,F,1970.0
2.0,7.1e-4,98134.0,70.0,98099.0,7894738.0,80.45,F,1970.0
3.0,5e-4,98064.0,49.0,98040.0,7796639.0,79.51,F,1970.0
4.0,4.1e-4,98015.0,40.0,97995.0,7698599.0,78.54,F,1970.0
5.0,3.6e-4,97975.0,35.0,97958.0,7600604.0,77.58,F,1970.0
6.0,3e-4,97940.0,30.0,97925.0,7502646.0,76.6,F,1970.0
7.0,2.6e-4,97910.0,25.0,97898.0,7404721.0,75.63,F,1970.0
8.0,2.5e-4,97885.0,24.0,97873.0,7306824.0,74.65,F,1970.0
9.0,2e-4,97860.0,19.0,97851.0,7208951.0,73.67,F,1970.0
10.0,1.9e-4,97841.0,19.0,97832.0,7111101.0,72.68,F,1970.0
11.0,1.8e-4,97822.0,17.0,97814.0,7013269.0,71.69,F,1970.0
12.0,1.9e-4,97805.0,18.0,97796.0,6915456.0,70.71,F,1970.0
13.0,2.2e-4,97787.0,22.0,97776.0,6817660.0,69.72,F,1970.0
14.0,3e-4,97765.0,29.0,97751.0,6719884.0,68.74,F,1970.0
15.0,3.7e-4,97736.0,36.0,97718.0,6622133.0,67.76,F,1970.0
16.0,4.5e-4,97701.0,44.0,97678.0,6524415.0,66.78,F,1970.0
17.0,5e-4,97656.0,49.0,97632.0,6426736.0,65.81,F,1970.0
18.0,5.3e-4,97607.0,51.0,97581.0,6329105.0,64.84,F,1970.0
19.0,5.3e-4,97556.0,51.0,97530.0,6231523.0,63.88,F,1970.0
20.0,5e-4,97504.0,49.0,97480.0,6133993.0,62.91,F,1970.0
21.0,5.1e-4,97456.0,50.0,97431.0,6036513.0,61.94,F,1970.0
22.0,4.9e-4,97406.0,48.0,97382.0,5939083.0,60.97,F,1970.0
23.0,5.2e-4,97358.0,50.0,97333.0,5841701.0,60.0,F,1970.0
24.0,5.4e-4,97308.0,53.0,97282.0,5744368.0,59.03,F,1970.0
25.0,5.6e-4,97255.0,54.0,97228.0,5647086.0,58.06,F,1970.0
26.0,5.6e-4,97201.0,55.0,97174.0,5549858.0,57.1,F,1970.0
27.0,5.5e-4,97147.0,53.0,97120.0,5452684.0,56.13,F,1970.0
28.0,5.6e-4,97093.0,54.0,97066.0,5355564.0,55.16,F,1970.0
29.0,5.9e-4,97039.0,57.0,97011.0,5258498.0,54.19,F,1970.0
30.0,6.3e-4,96982.0,61.0,96952.0,5161487.0,53.22,F,1970.0
31.0,6.9e-4,96922.0,66.0,96888.0,5064535.0,52.25,F,1970.0
32.0,7.3e-4,96855.0,71.0,96820.0,4967647.0,51.29,F,1970.0
33.0,7.9e-4,96785.0,76.0,96746.0,4870827.0,50.33,F,1970.0
34.0,8.7e-4,96708.0,84.0,96666.0,4774080.0,49.37,F,1970.0
35.0,9.6e-4,96624.0,92.0,96578.0,4677414.0,48.41,F,1970.0
36.0,0.00105,96532.0,101.0,96481.0,4580836.0,47.45,F,1970.0
37.0,0.00115,96430.0,111.0,96375.0,4484355.0,46.5,F,1970.0
38.0,0.00125,96319.0,120.0,96259.0,4387980.0,45.56,F,1970.0
39.0,0.00135,96199.0,130.0,96134.0,4291721.0,44.61,F,1970.0
40.0,0.00146,96069.0,140.0,96e3,4195586.0,43.67,F,1970.0
41.0,0.00157,95930.0,150.0,95854.0,4099587.0,42.74,F,1970.0
42.0,0.00167,95779.0,160.0,95699.0,4003732.0,41.8,F,1970.0
43.0,0.00176,95619.0,168.0,95535.0,3908033.0,40.87,F,1970.0
44.0,0.00184,95451.0,176.0,95363.0,3812498.0,39.94,F,1970.0
45.0,0.00193,95276.0,184.0,95184.0,3717135.0,39.01,F,1970.0
46.0,0.00204,95092.0,194.0,94995.0,3621951.0,38.09,F,1970.0
47.0,0.00215,94898.0,204.0,94796.0,3526956.0,37.17,F,1970.0
48.0,0.00228,94693.0,216.0,94586.0,3432161.0,36.25,F,1970.0
49.0,0.00242,94478.0,228.0,94364.0,3337575.0,35.33,F,1970.0
50.0,0.00257,94249.0,243.0,94128.0,3243212.0,34.41,F,1970.0
51.0,0.00276,94007.0,260.0,93877.0,3149084.0,33.5,F,1970.0
52.0,0.00299,93747.0,280.0,93607.0,3055206.0,32.59,F,1970.0
53.0,0.00326,93467.0,304.0,93315.0,2961599.0,31.69,F,1970.0
54.0,0.00357,93163.0,333.0,92997.0,2868284.0,30.79,F,1970.0
55.0,0.00393,92830.0,365.0,92648.0,2775287.0,29.9,F,1970.0
56.0,0.00432,92466.0,400.0,92266.0,2682639.0,29.01,F,1970.0
57.0,0.00474,92066.0,437.0,91848.0,2590373.0,28.14,F,1970.0
58.0,0.00519,91629.0,475.0,91392.0,2498526.0,27.27,F,1970.0
59.0,0.00567,91154.0,516.0,90896.0,2407134.0,26.41,F,1970.0
60.0,0.00619,90638.0,561.0,90357.0,2316238.0,25.55,F,1970.0
61.0,0.00678,90077.0,610.0,89771.0,2225881.0,24.71,F,1970.0
62.0,0.00743,89466.0,665.0,89134.0,2136110.0,23.88,F,1970.0
63.0,0.00818,88801.0,726.0,88438.0,2046976.0,23.05,F,1970.0
64.0,0.009,88075.0,793.0,87679.0,1958538.0,22.24,F,1970.0
65.0,0.00993,87282.0,866.0,86849.0,1870859.0,21.43,F,1970.0
66.0,0.01092,86416.0,944.0,85944.0,1784010.0,20.64,F,1970.0
67.0,0.01195,85472.0,1022.0,84961.0,1698066.0,19.87,F,1970.0
68.0,0.01301,84451.0,1098.0,83901.0,1613105.0,19.1,F,1970.0
69.0,0.01411,83352.0,1176.0,82764.0,1529204.0,18.35,F,1970.0
70.0,0.01537,82176.0,1263.0,81544.0,1446440.0,17.6,F,1970.0
71.0,0.01677,80913.0,1357.0,80234.0,1364895.0,16.87,F,1970.0
72.0,0.01821,79556.0,1448.0,78832.0,1284661.0,16.15,F,1970.0
73.0,0.01967,78108.0,1536.0,77340.0,1205829.0,15.44,F,1970.0
74.0,0.02122,76572.0,1625.0,75759.0,1128490.0,14.74,F,1970.0
75.0,0.02311,74947.0,1732.0,74081.0,1052730.0,14.05,F,1970.0
76.0,0.02531,73215.0,1853.0,72288.0,978649.0,13.37,F,1970.0
77.0,0.0276,71362.0,1969.0,70377.0,906361.0,12.7,F,1970.0
78.0,0.02992,69392.0,2076.0,68354.0,835984.0,12.05,F,1970.0
79.0,0.03245,67316.0,2185.0,66224.0,767630.0,11.4,F,1970.0
80.0,0.03537,65131.0,2304.0,63980.0,701406.0,10.77,F,1970.0
81.0,0.03897,62828.0,2448.0,61604.0,637427.0,10.15,F,1970.0
82.0,0.0435,60380.0,2627.0,59066.0,575823.0,9.54,F,1970.0
83.0,0.04917,57753.0,2840.0,56333.0,516757.0,8.95,F,1970.0
84.0,0.05589,54913.0,3069.0,53378.0,460424.0,8.38,F,1970.0
85.0,0.06346,51844.0,3290.0,50199.0,407046.0,7.85,F,1970.0
86.0,0.07171,48554.0,3482.0,46813.0,356847.0,7.35,F,1970.0
87.0,0.08053,45072.0,3630.0,43257.0,310034.0,6.88,F,1970.0
88.0,0.08991,41442.0,3726.0,39579.0,266777.0,6.44,F,1970.0
89.0,0.09989,37716.0,3768.0,35833.0,227198.0,6.02,F,1970.0
90.0,0.11058,33949.0,3754.0,32072.0,191366.0,5.64,F,1970.0
91.0,0.12207,30195.0,3686.0,28352.0,159294.0,5.28,F,1970.0
92.0,0.13447,26509.0,3565.0,24727.0,130942.0,4.94,F,1970.0
93.0,0.14786,22944.0,3393.0,21248.0,106215.0,4.63,F,1970.0
94.0,0.16233,19552.0,3174.0,17965.0,84967.0,4.35,F,1970.0
95.0,0.17681,16378.0,2896.0,14930.0,67003.0,4.09,F,1970.0
96.0,0.19105,13482.0,2576.0,12194.0,52073.0,3.86,F,1970.0
97.0,0.20477,10906.0,2233.0,9790.0,39878.0,3.66,F,1970.0
98.0,0.21769,8673.0,1888.0,7729.0,30088.0,3.47,F,1970.0
99.0,0.22953,6785.0,1557.0,6006.0,22359.0,3.3,F,1970.0
100.0,0.24201,5228.0,1265.0,4595.0,16353.0,3.13,F,1970.0
101.0,0.25519,3963.0,1011.0,3457.0,11758.0,2.97,F,1970.0
102.0,0.26908,2951.0,794.0,2554.0,8301.0,2.81,F,1970.0
103.0,0.28374,2157.0,612.0,1851.0,5746.0,2.66,F,1970.0
104.0,0.2992,1545.0,462.0,1314.0,3895.0,2.52,F,1970.0
105.0,0.31551,1083.0,342.0,912.0,2581.0,2.38,F,1970.0
106.0,0.33272,741.0,247.0,618.0,1669.0,2.25,F,1970.0
107.0,0.35088,495.0,174.0,408.0,1051.0,2.13,F,1970.0
108.0,0.37003,321.0,119.0,262.0,644.0,2.0,F,1970.0
109.0,0.39024,202.0,79.0,163.0,382.0,1.89,F,1970.0
110.0,0.41157,123.0,51.0,98.0,219.0,1.78,F,1970.0
111.0,0.43405,73.0,31.0,57.0,121.0,1.67,F,1970.0
112.0,0.45779,41.0,19.0,32.0,64.0,1.57,F,1970.0
113.0,0.48284,22.0,11.0,17.0,33.0,1.47,F,1970.0
114.0,0.50927,12.0,6.0,9.0,16.0,1.38,F,1970.0
115.0,0.53715,6.0,3.0,4.0,7.0,1.29,F,1970.0
116.0,0.56657,3.0,1.0,2.0,3.0,1.21,F,1970.0
117.0,0.59208,1.0,1.0,1.0,1.0,1.14,F,1970.0
118.0,0.6187,0.0,0.0,0.0,0.0,1.08,F,1970.0
119.0,0.64653,0.0,0.0,0.0,0.0,1.01,F,1970.0
0.0,0.01398,1e5,1398.0,98776.0,7759688.0,77.6,M,1980.0
1.0,9.7e-4,98602.0,96.0,98554.0,7660912.0,77.7,M,1980.0
2.0,6.4e-4,98506.0,63.0,98475.0,7562358.0,76.77,M,1980.0
3.0,5.2e-4,98444.0,51.0,98418.0,7463883.0,75.82,M,1980.0
4.0,3.6e-4,98393.0,35.0,98375.0,7365465.0,74.86,M,1980.0
5.0,3.4e-4,98357.0,34.0,98340.0,7267090.0,73.88,M,1980.0
6.0,3e-4,98324.0,30.0,98309.0,7168749.0,72.91,M,1980.0
7.0,3e-4,98294.0,29.0,98279.0,7070441.0,71.93,M,1980.0
8.0,2.6e-4,98264.0,26.0,98251.0,6972162.0,70.95,M,1980.0
9.0,2.2e-4,98239.0,21.0,98228.0,6873910.0,69.97,M,1980.0
10.0,1.6e-4,98217.0,16.0,98209.0,6775682.0,68.99,M,1980.0
11.0,1.8e-4,98201.0,17.0,98193.0,6677473.0,68.0,M,1980.0
12.0,2.3e-4,98184.0,23.0,98173.0,6579281.0,67.01,M,1980.0
13.0,4e-4,98161.0,40.0,98141.0,6481108.0,66.03,M,1980.0
14.0,6.3e-4,98122.0,61.0,98091.0,6382967.0,65.05,M,1980.0
15.0,8.3e-4,98060.0,82.0,98019.0,6284876.0,64.09,M,1980.0
16.0,9.8e-4,97979.0,96.0,97931.0,6186856.0,63.14,M,1980.0
17.0,0.00107,97883.0,105.0,97830.0,6088926.0,62.21,M,1980.0
18.0,0.00112,97778.0,110.0,97723.0,5991096.0,61.27,M,1980.0
19.0,0.00117,97668.0,114.0,97611.0,5893373.0,60.34,M,1980.0
20.0,0.00127,97554.0,124.0,97492.0,5795762.0,59.41,M,1980.0
21.0,0.00139,97430.0,136.0,97362.0,5698270.0,58.49,M,1980.0
22.0,0.00137,97294.0,133.0,97228.0,5600908.0,57.57,M,1980.0
23.0,0.00135,97161.0,131.0,97096.0,5503681.0,56.64,M,1980.0
24.0,0.00128,97030.0,125.0,96968.0,5406585.0,55.72,M,1980.0
25.0,0.00121,96906.0,117.0,96847.0,5309617.0,54.79,M,1980.0
26.0,0.00114,96789.0,111.0,96734.0,5212769.0,53.86,M,1980.0
27.0,0.0011,96678.0,106.0,96625.0,5116036.0,52.92,M,1980.0
28.0,0.0011,96572.0,106.0,96519.0,5019411.0,51.98,M,1980.0
29.0,0.00112,96466.0,108.0,96412.0,4922892.0,51.03,M,1980.0
30.0,0.00116,96358.0,112.0,96302.0,4826480.0,50.09,M,1980.0
31.0,0.0012,96246.0,115.0,96189.0,4730178.0,49.15,M,1980.0
32.0,0.00126,96131.0,121.0,96070.0,4633989.0,48.21,M,1980.0
33.0,0.00134,96010.0,128.0,95946.0,4537919.0,47.27,M,1980.0
34.0,0.00143,95881.0,137.0,95813.0,4441973.0,46.33,M,1980.0
35.0,0.00153,95744.0,147.0,95671.0,4346160.0,45.39,M,1980.0
36.0,0.00165,95598.0,158.0,95519.0,4250489.0,44.46,M,1980.0
37.0,0.00178,95440.0,170.0,95355.0,4154970.0,43.53,M,1980.0
38.0,0.00192,95270.0,183.0,95178.0,4059615.0,42.61,M,1980.0
39.0,0.00208,95087.0,197.0,94988.0,3964437.0,41.69,M,1980.0
40.0,0.00224,94890.0,212.0,94784.0,3869449.0,40.78,M,1980.0
41.0,0.0024,94678.0,227.0,94564.0,3774665.0,39.87,M,1980.0
42.0,0.00258,94450.0,243.0,94329.0,3680101.0,38.96,M,1980.0
43.0,0.00276,94207.0,260.0,94077.0,3585772.0,38.06,M,1980.0
44.0,0.00294,93947.0,276.0,93809.0,3491695.0,37.17,M,1980.0
45.0,0.00315,93671.0,295.0,93524.0,3397886.0,36.27,M,1980.0
46.0,0.00336,93376.0,313.0,93220.0,3304362.0,35.39,M,1980.0
47.0,0.00353,93063.0,329.0,92898.0,3211143.0,34.51,M,1980.0
48.0,0.00367,92734.0,340.0,92564.0,3118244.0,33.63,M,1980.0
49.0,0.00378,92394.0,350.0,92219.0,3025680.0,32.75,M,1980.0
50.0,0.00391,92044.0,360.0,91864.0,2933461.0,31.87,M,1980.0
51.0,0.00409,91684.0,375.0,91497.0,2841597.0,30.99,M,1980.0
52.0,0.00432,91310.0,394.0,91113.0,2750100.0,30.12,M,1980.0
53.0,0.00461,90916.0,419.0,90706.0,2658988.0,29.25,M,1980.0
54.0,0.00498,90496.0,450.0,90271.0,2568282.0,28.38,M,1980.0
55.0,0.0054,90046.0,486.0,89803.0,2478011.0,27.52,M,1980.0
56.0,0.00587,89559.0,525.0,89297.0,2388208.0,26.67,M,1980.0
57.0,0.00637,89034.0,567.0,88750.0,2298912.0,25.82,M,1980.0
58.0,0.00691,88467.0,611.0,88161.0,2210161.0,24.98,M,1980.0
59.0,0.00749,87856.0,658.0,87527.0,2122e3,24.15,M,1980.0
60.0,0.00813,87198.0,709.0,86844.0,2034473.0,23.33,M,1980.0
61.0,0.00886,86489.0,766.0,86106.0,1947630.0,22.52,M,1980.0
62.0,0.00971,85723.0,832.0,85307.0,1861523.0,21.72,M,1980.0
63.0,0.01069,84891.0,907.0,84438.0,1776216.0,20.92,M,1980.0
64.0,0.01179,83984.0,991.0,83489.0,1691779.0,20.14,M,1980.0
65.0,0.01303,82993.0,1081.0,82453.0,1608290.0,19.38,M,1980.0
66.0,0.01435,81912.0,1175.0,81324.0,1525838.0,18.63,M,1980.0
67.0,0.01572,80737.0,1269.0,80102.0,1444513.0,17.89,M,1980.0
68.0,0.01712,79468.0,1360.0,78787.0,1364411.0,17.17,M,1980.0
69.0,0.01858,78107.0,1451.0,77382.0,1285624.0,16.46,M,1980.0
70.0,0.02023,76656.0,1551.0,75881.0,1208242.0,15.76,M,1980.0
71.0,0.02207,75105.0,1657.0,74277.0,1132361.0,15.08,M,1980.0
72.0,0.02392,73448.0,1757.0,72569.0,1058085.0,14.41,M,1980.0
73.0,0.02578,71691.0,1848.0,70767.0,985515.0,13.75,M,1980.0
74.0,0.02773,69843.0,1937.0,68874.0,914749.0,13.1,M,1980.0
75.0,0.03009,67906.0,2043.0,66884.0,845874.0,12.46,M,1980.0
76.0,0.03286,65862.0,2164.0,64780.0,778990.0,11.83,M,1980.0
77.0,0.03579,63698.0,2280.0,62558.0,714210.0,11.21,M,1980.0
78.0,0.03885,61418.0,2386.0,60225.0,651652.0,10.61,M,1980.0
79.0,0.04222,59032.0,2492.0,57786.0,591426.0,10.02,M,1980.0
80.0,0.04597,56540.0,2599.0,55241.0,533640.0,9.44,M,1980.0
81.0,0.05052,53941.0,2725.0,52579.0,478399.0,8.87,M,1980.0
82.0,0.05639,51216.0,2888.0,49772.0,425820.0,8.31,M,1980.0
83.0,0.06385,48328.0,3086.0,46785.0,376048.0,7.78,M,1980.0
84.0,0.07264,45243.0,3286.0,43599.0,329263.0,7.28,M,1980.0
85.0,0.08233,41956.0,3454.0,40229.0,285663.0,6.81,M,1980.0
86.0,0.09254,38502.0,3563.0,36721.0,245434.0,6.37,M,1980.0
87.0,0.10304,34939.0,3600.0,33139.0,208714.0,5.97,M,1980.0
88.0,0.11377,31339.0,3566.0,29557.0,175574.0,5.6,M,1980.0
89.0,0.12484,27774.0,3467.0,26040.0,146018.0,5.26,M,1980.0
90.0,0.13637,24307.0,3315.0,22649.0,119978.0,4.94,M,1980.0
91.0,0.14853,20992.0,3118.0,19433.0,97328.0,4.64,M,1980.0
92.0,0.16149,17874.0,2886.0,16431.0,77896.0,4.36,M,1980.0
93.0,0.17538,14987.0,2629.0,13673.0,61465.0,4.1,M,1980.0
94.0,0.19034,12359.0,2352.0,11183.0,47792.0,3.87,M,1980.0
95.0,0.20503,10007.0,2052.0,8981.0,36609.0,3.66,M,1980.0
96.0,0.21921,7955.0,1744.0,7083.0,27628.0,3.47,M,1980.0
97.0,0.23259,6211.0,1445.0,5489.0,20545.0,3.31,M,1980.0
98.0,0.24491,4766.0,1167.0,4183.0,15056.0,3.16,M,1980.0
99.0,0.25587,3599.0,921.0,3139.0,10874.0,3.02,M,1980.0
100.0,0.26733,2678.0,716.0,2320.0,7735.0,2.89,M,1980.0
101.0,0.27931,1962.0,548.0,1688.0,5415.0,2.76,M,1980.0
102.0,0.29183,1414.0,413.0,1208.0,3727.0,2.64,M,1980.0
103.0,0.30492,1001.0,305.0,849.0,2519.0,2.52,M,1980.0
104.0,0.31861,696.0,222.0,585.0,1670.0,2.4,M,1980.0
105.0,0.33291,474.0,158.0,395.0,1085.0,2.29,M,1980.0
106.0,0.34786,316.0,110.0,261.0,690.0,2.18,M,1980.0
107.0,0.36349,206.0,75.0,169.0,428.0,2.07,M,1980.0
108.0,0.37983,131.0,50.0,106.0,259.0,1.97,M,1980.0
109.0,0.39691,81.0,32.0,65.0,153.0,1.88,M,1980.0
110.0,0.41477,49.0,20.0,39.0,88.0,1.78,M,1980.0
111.0,0.43345,29.0,12.0,23.0,49.0,1.69,M,1980.0
112.0,0.45297,16.0,7.0,13.0,26.0,1.61,M,1980.0
113.0,0.47338,9.0,4.0,7.0,14.0,1.52,M,1980.0
114.0,0.49471,5.0,2.0,4.0,7.0,1.44,M,1980.0
115.0,0.51702,2.0,1.0,2.0,3.0,1.36,M,1980.0
116.0,0.54035,1.0,1.0,1.0,1.0,1.29,M,1980.0
117.0,0.56473,1.0,0.0,0.0,1.0,1.22,M,1980.0
118.0,0.59023,0.0,0.0,0.0,0.0,1.15,M,1980.0
119.0,0.6169,0.0,0.0,0.0,0.0,1.08,M,1980.0
0.0,0.01125,1e5,1125.0,99015.0,8227352.0,82.27,F,1980.0
1.0,8.3e-4,98875.0,82.0,98834.0,8128337.0,82.21,F,1980.0
2.0,5.4e-4,98793.0,53.0,98767.0,8029503.0,81.28,F,1980.0
3.0,3.5e-4,98740.0,34.0,98723.0,7930736.0,80.32,F,1980.0
4.0,2.8e-4,98706.0,28.0,98692.0,7832013.0,79.35,F,1980.0
5.0,2.4e-4,98678.0,24.0,98667.0,7733321.0,78.37,F,1980.0
6.0,2.1e-4,98655.0,21.0,98644.0,7634655.0,77.39,F,1980.0
7.0,1.9e-4,98634.0,19.0,98624.0,7536011.0,76.4,F,1980.0
8.0,1.9e-4,98615.0,18.0,98606.0,7437386.0,75.42,F,1980.0
9.0,1.7e-4,98596.0,17.0,98588.0,7338781.0,74.43,F,1980.0
10.0,1.5e-4,98579.0,15.0,98572.0,7240193.0,73.45,F,1980.0
11.0,1.4e-4,98564.0,13.0,98558.0,7141621.0,72.46,F,1980.0
12.0,1.6e-4,98551.0,16.0,98543.0,7043063.0,71.47,F,1980.0
13.0,2.1e-4,98535.0,21.0,98525.0,6944520.0,70.48,F,1980.0
14.0,2.8e-4,98514.0,27.0,98501.0,6845996.0,69.49,F,1980.0
15.0,3.6e-4,98487.0,36.0,98469.0,6747495.0,68.51,F,1980.0
16.0,4.1e-4,98451.0,41.0,98431.0,6649026.0,67.54,F,1980.0
17.0,4.5e-4,98411.0,44.0,98389.0,6550595.0,66.56,F,1980.0
18.0,4.4e-4,98367.0,44.0,98345.0,6452207.0,65.59,F,1980.0
19.0,4.6e-4,98323.0,45.0,98300.0,6353862.0,64.62,F,1980.0
20.0,4.5e-4,98278.0,44.0,98256.0,6255562.0,63.65,F,1980.0
21.0,4.5e-4,98234.0,45.0,98211.0,6157306.0,62.68,F,1980.0
22.0,4.5e-4,98189.0,44.0,98167.0,6059094.0,61.71,F,1980.0
23.0,4.5e-4,98145.0,45.0,98123.0,5960927.0,60.74,F,1980.0
24.0,4.6e-4,98100.0,45.0,98078.0,5862805.0,59.76,F,1980.0
25.0,4.7e-4,98055.0,46.0,98032.0,5764727.0,58.79,F,1980.0
26.0,4.8e-4,98009.0,47.0,97986.0,5666695.0,57.82,F,1980.0
27.0,5e-4,97962.0,49.0,97938.0,5568710.0,56.85,F,1980.0
28.0,5.2e-4,97913.0,51.0,97888.0,5470772.0,55.87,F,1980.0
29.0,5.6e-4,97862.0,55.0,97835.0,5372885.0,54.9,F,1980.0
30.0,6e-4,97808.0,58.0,97778.0,5275050.0,53.93,F,1980.0
31.0,6.4e-4,97749.0,62.0,97718.0,5177271.0,52.96,F,1980.0
32.0,6.9e-4,97687.0,68.0,97653.0,5079553.0,52.0,F,1980.0
33.0,7.6e-4,97619.0,74.0,97582.0,4981900.0,51.03,F,1980.0
34.0,8.3e-4,97545.0,81.0,97505.0,4884318.0,50.07,F,1980.0
35.0,9.1e-4,97464.0,89.0,97419.0,4786813.0,49.11,F,1980.0
36.0,0.001,97375.0,97.0,97326.0,4689394.0,48.16,F,1980.0
37.0,0.00108,97278.0,105.0,97225.0,4592067.0,47.21,F,1980.0
38.0,0.00117,97172.0,114.0,97115.0,4494842.0,46.26,F,1980.0
39.0,0.00126,97059.0,122.0,96997.0,4397727.0,45.31,F,1980.0
40.0,0.00136,96936.0,131.0,96871.0,4300729.0,44.37,F,1980.0
41.0,0.00146,96805.0,141.0,96734.0,4203859.0,43.43,F,1980.0
42.0,0.00155,96664.0,149.0,96589.0,4107124.0,42.49,F,1980.0
43.0,0.00163,96515.0,157.0,96436.0,4010535.0,41.55,F,1980.0
44.0,0.0017,96358.0,164.0,96276.0,3914099.0,40.62,F,1980.0
45.0,0.00178,96194.0,171.0,96108.0,3817823.0,39.69,F,1980.0
46.0,0.00188,96023.0,181.0,95932.0,3721715.0,38.76,F,1980.0
47.0,0.00199,95842.0,190.0,95747.0,3625782.0,37.83,F,1980.0
48.0,0.0021,95652.0,201.0,95551.0,3530036.0,36.91,F,1980.0
49.0,0.00223,95451.0,213.0,95344.0,3434485.0,35.98,F,1980.0
50.0,0.00237,95238.0,226.0,95125.0,3339140.0,35.06,F,1980.0
51.0,0.00255,95012.0,242.0,94891.0,3244015.0,34.14,F,1980.0
52.0,0.00276,94770.0,261.0,94639.0,3149124.0,33.23,F,1980.0
53.0,0.00301,94509.0,284.0,94367.0,3054485.0,32.32,F,1980.0
54.0,0.0033,94225.0,311.0,94070.0,2960118.0,31.42,F,1980.0
55.0,0.00363,93914.0,341.0,93744.0,2866048.0,30.52,F,1980.0
56.0,0.004,93573.0,374.0,93386.0,2772305.0,29.63,F,1980.0
57.0,0.00439,93199.0,409.0,92995.0,2678918.0,28.74,F,1980.0
58.0,0.00479,92791.0,445.0,92568.0,2585923.0,27.87,F,1980.0
59.0,0.00523,92346.0,483.0,92104.0,2493355.0,27.0,F,1980.0
60.0,0.00571,91863.0,525.0,91600.0,2401251.0,26.14,F,1980.0
61.0,0.00625,91338.0,571.0,91053.0,2309650.0,25.29,F,1980.0
62.0,0.00687,90767.0,623.0,90456.0,2218597.0,24.44,F,1980.0
63.0,0.00757,90144.0,682.0,89803.0,2128142.0,23.61,F,1980.0
64.0,0.00836,89462.0,748.0,89088.0,2038339.0,22.78,F,1980.0
65.0,0.00925,88714.0,820.0,88303.0,1949251.0,21.97,F,1980.0
66.0,0.01019,87893.0,896.0,87446.0,1860948.0,21.17,F,1980.0
67.0,0.01117,86998.0,972.0,86512.0,1773502.0,20.39,F,1980.0
68.0,0.01216,86026.0,1046.0,85503.0,1686990.0,19.61,F,1980.0
69.0,0.0132,84980.0,1122.0,84419.0,1601487.0,18.85,F,1980.0
70.0,0.01437,83859.0,1205.0,83256.0,1517067.0,18.09,F,1980.0
71.0,0.01568,82653.0,1296.0,82006.0,1433811.0,17.35,F,1980.0
